name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
Blast Smoothies บลาสต์ สมูทตี้ (บลาสต์ สมูทตี้),4.7,28,"Blast 43 นิมมานเหมินทร์, หน้านิมมานซอย 9 ตรงข้าม Lotus Express/ มี ตุ๊กตาหมีสีแดง หน้าร้านครับ สุเทพ เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (ร้านหน้านิมมาน ซอย 9, ป้ายสีแดง ตรงข้ามโลตัส)","['FRESH&DIGEST (SUGAR-FREE)\nมะม่วง และ สัปปะรด ช่วยกระตุ้นกับระบบขับถ่าย เพิ่มความสดชื่น ผลไม้แท้ๆไร้น้ำตาล', 'WHAT A MELON\nน้ำมะพร้าว+แตงโม', 'b', 'P-35', 'YELLOW STONE\nมะม่วงล้วนๆ', 'Iced Apple tea ชาแอปเปิ้ลเย็น', 'Iced Peach tea ชาพีชเย็น', 'Tropical Bliss\nกล้วย + สัปปะรด + โยเกิร์ต (ไม่เติมน้ำตาล)', 'DIRTY DANCE\nสำหรับใครที่อยากดับกระหาย ไม่ชอบผลไม้ต้องลองเมนูนี้เลย นมไขมันต่ำ และ ซอสคาราเมล ปั่นเข้ากันอย่างลงตัว หอม หวาน ชื่นใจ ดับกระหาย คลายร้อน รับซัมเมอร์ แบบโดนๆ ต้องลอง!!', '[อร่อยซ่ากับโค้ก] Cocoa Drop Cookies + โค้ก ไม่มีน้ำตาล (กระป๋อง)\n1x Cocoa Drop Cookies 1x โค้ก ไม่มีน้ำตาล (กระป๋อง) รับโค้ดส่วนลดค่าอาหารเพิ่ม กดรับสิทธิ์ได้ที่ Add LINE : @cocacola']",10:00 - 20:30,10:00 - 20:30,1,10,"['attentive', 'delicious', 'enjoyable', 'fresh', 'fragrant', 'beautiful', 'value for money', 'lovely']",0,0,True,,False,False,True,True,True
Charm Bakery,4.1,12,"96, ซอยเชียงใหม่บิสสิเนสพาร์ค 1, ตำบลหนองป่าครั่ง, เชียงใหม่, จ.เชียงใหม่, 50000, ประเทศไทย เชียงใหม่","['Orange Freshpresso', 'CHARM SIGNATURE', 'CAPPUCHINO', 'LATTE', 'MOCHA', 'CARAMEL MACCHIATO', 'Brownie Fancy']",08:00 - 18:00,,2,150,"['attentive', 'delicious', 'soft', 'worth it', 'ugly', 'fragrant', 'good service', 'beautiful', 'affordable', 'value for money', 'lovely']",8,70,True,True,,True,,,
Once in a Blue Moon Cafe & Hostel,4.2,18,335 มูลเมือง ซอย9 ต.ศรีภูมิ อ.เมือง จ.เชียงใหม่ 50200 เชียงใหม่ (ซอยหลังก๊วยเตี๋ยวรสเยี่ยม แจ่งศรีภูมิ (เข้า มูลเมือง ซอย9 30 เมตร และ เลี้ยวขวา)),"['Brew Moon', 'Apollo', 'Hot Latte', 'Croffle', 'Lemon cake', 'Nebula', 'Croffle w/ice cream', 'Lemon Tea', 'Lemon cake', '(Hot) Espresso', '(Iced) Americano', 'Nebula']",08:00 - 17:00,07:00 - 17:00,2,,"['attentive', 'delicious', 'good atmosphere', 'lovely', 'worth it', 'enjoyable', 'fresh', 'warm', 'fragrant', 'value for money', 'beautiful', 'adorable']",0,0,True,True,,,True,,
8 days a week . (เอท เดย์ส อะ วีค),3.9,87,33/1 ถนน ชมดอย เชียงใหม่ (ร้านอยู่หน้าโรงแรมบูชิตานิมมาน),"['Espresso Tonic\nกาแฟและโทนิค', 'Iced Matcha latte', 'Piccalo', 'iced cocoa', 'Rare cheese cake/ ice latte/ orange americano', 'Spinach and cheese Croissant\nครัวซองค์ผักโขมและชีส', 'Iced Americano & Croffle\nอเมริกาโน่เย็น (เลือกเมล็ดได้) คู่กับ ครัวซองวาฟเฟิลขนาด 70g', 'Black Orange\nน้ำส้มคั้น 100% และ espresso shot', 'Thai tea', 'Iced Charcoal Latte']",08:00 - 18:00,08:30 - 17:30,1,40,"['attentive', 'delicious', 'soft', 'good atmosphere', 'enjoyable', 'ugly', 'not fragrant', 'fresh', 'warm', 'fragrant', 'value for money', 'beautiful', 'good service', 'lovely']",0,0,True,True,True,False,True,True,True
Krisp Cafe,4.2,16,35 ถนน ซอย สิรินธร ตำบลช้างเผือก อำเภอเมืองเชียงใหม่ เชียงใหม่ 50300 ประเทศไทย เชียงใหม่,,09:00 - 17:00,18:30 - 19:00,2,40,"['attentive', 'delicious', 'good atmosphere', 'soft', 'enjoyable', 'excellent service', 'fresh', 'fragrant', 'value for money', 'good service', 'beautiful', 'lovely']",0,0,True,True,False,True,True,True,
BOB Coffee-บ็อบ,4.4,9,"20, ซ.4 ช้างเผือก เมืองเชียงใหม่ เชียงใหม่ เชียงใหม่ (BOB COFFEE - บ็อบ เยื้องๆสุสานข้างๆแขวงศรีวิชัย)","['Black BoB Coffee - Crossiant', 'French Cookie', 'Black Orange - 🍊ส้มส้ม', 'BOB Herb (Bael)\nน้ำมะตูม สดชื่น กินคู่กับเจลลี่เฉาก๊วย มันอร่อยยย', 'Black BOB YUZU - Coffee\nกาแฟดำ+ น้ำส้มยูซุ + โซดา', 'BOB craft cola \U0001fae7\nCraft โคล่า 🥤 ซ่า ๆ สดชื่น สูตรทางร้าน BOB', 'Espresso - Iced', 'Americano - Iced']",08:00 - 18:00,08:30 - 17:30,1,150,"['attentive', 'delicious', 'enjoyable', 'fresh', 'beautiful', 'value for money', 'lovely']",0,0,True,True,,False,True,,
A DAY IN CHIANG MAI COFFEE BREW,3.8,39,107/1 ถนนระแกง ตำบล ช้างคลาน อำเภอเมืองเชียงใหม่ เชียงใหม่,"['AUTUMN DAY', 'COLD DAY\nESPRESSO + 4TYPE OF MILK + CHOCOLATE CREAM', 'CULTURE BLEND (200G WHOLE BEAN)', 'A DAY (ICED)\nกาแฟ + นมผสม 4ชนิด + มิ้ลค์บอล', 'SHORT BLACK\nESPRESSO DOUBLE SHOT', 'CHOCOLATE\nCHOCOLATE 38%', 'COOKIE']",09:00 - 16:30,09:00 - 16:30,1,40,"['attentive', 'delicious', 'soft', 'worth it', 'enjoyable', 'fresh', 'warm', 'fragrant', 'value for money', 'beautiful', 'good service', 'lovely']",0,0,True,True,False,False,True,True,True
1's Kitchen Journey (1's Kitchen Journey),4.4,9,"Unnamed Road, ตำบล เหมืองแก้ว อำเภอแม่ริม เชียงใหม่ ประเทศไทย 50180 เชียงใหม่","['มูสเกนดูจา Entremet croquant Giandnja', 'Set 1 Egg Benedict\nEgg Benedict with Bacon Ham English Muffin', 'SET 2 Scramble Egg\nScramble Egg with Sausage Ham Bacon Croissant', 'Set 3Poached Egg with Avocado Spread Smoked Salmon Baguette\n“Poached Egg” with Avocado Spread Smoked Salmon Baguette 280 THB', 'Set 4 Pancake\n“Pancake” with Yogurt Fresh fruits Coffee Milk Orange juice 190 THB']",09:00 - 16:00,,2,40,"['attentive', 'delicious', 'good atmosphere', 'fresh', 'value for money', 'good service', 'lovely']",0,0,True,True,,False,,,
WELLA DA CAFE',3.7,18,"ซอยหมู่บ้านเดอะกรีนเนอรี่ ลอฟต์, ตำบลหนองป่าครั่ง, อำเภอเมืองเชียงใหม่, จ.เชียงใหม่, 50000, ประเทศไทย เชียงใหม่",,08:00 - 20:00,,2,150,"['delicious', 'excellent service', 'enjoyable', 'fresh', 'value for money', 'good service', 'lovely']",0,0,True,True,,False,,,
แก้วกาแฟ,4.1,7,ศูนย์เรียนรู้ชุมชนบ้านท่าร้องขี้ควาย ม.3 เชียงใหม่ (ซอย ครัวบ้านสวน),"['ชาเขียวเย็น', 'โกโก้สด', 'คุกกี้ชอร์ตเบรด', 'คุกกี้คอร์นเฟลกส์', 'คุกกี้ข้าวโอ๊ต', 'โกโก้เย็น', 'โกโก้เย็น', 'เอสเพรสโซร้อน', 'อเมริกาโนร้อน', 'คาปูชิโนร้อน', 'ลาเต้ร้อน']",08:00 - 16:00,,1,40,"['attentive', 'lovely', 'good atmosphere', 'delicious']",2,17,True,,False,,,True,True
GRAPH (กราฟ กราวน์),3.9,23,ถนน ศิริมังคลาจารย์ เชียงใหม่ (ถนนศิริมังคลาจารย์ ข้างๆก๋วยจั๊บฟ้าธานี),"['Downtown\nการผสมผสานระหว่างจินเจอร์เอลและกาแฟโคลด์บริวที่ให้ความรู้สึกสดชื่นและกลมกล่อม ผสมกับความหวานและเปรี้ยวจากมะนาวสด พร้อมการเพิ่มใบมินต์', 'Sompetch', 'GRAPH NO.16\nการผสมผสานกันอย่างลงตัวระหว่างเอสเปรสโซ่ มะนาวสด น้ำตาลทรายแดงและคราฟต์โซดา', 'ELWOOD', 'ครัวซองต์อัลมอนด์', 'Ice Americano', 'Ice Chocolate', 'DEMON', 'GRAPH no.18\nกาแฟไนโตรโคลด์บริว ส้มและมะนาว', 'Hot matcha latte', 'GRAPH NO.16\nการผสมผสานกันอย่างลงตัวระหว่างเอสเปรสโซ่ มะนาวสด น้ำตาลทรายแดงและคราฟต์โซดา', 'MONOCHROME\nการผสมผสานกันระหว่างกาแฟเอสเปรสโซ่ ชาร์โคล นมสด พร้อมทั้งความหอมหวานของวานิลลาที่แทรกซึมอยู่ระหว่างชั้นสีขาวของนมและสีดำของชาร์โคลที่ผสมกับกาแฟเอสเปรสโซ่', 'Downtown\nการผสมผสานระหว่างจินเจอร์เอลและกาแฟโคลด์บริวที่ให้ความรู้สึกสดชื่นและกลมกล่อม ผสมกับความหวานและเปรี้ยวจากมะนาวสด พร้อมการเพิ่มใบมินต์']",09:00 - 18:00,,2,40,"['attentive', 'delicious', 'enjoyable', 'ugly', 'fresh', 'fragrant', 'value for money', 'good service', 'lovely']",12,117,True,False,,False,True,,
The Barn : Eatery Design (The Barn : Eatery Design),3.9,150,14 ถนน ศรีวิชัย ซอย 5 เชียงใหม่,,09:00 - 23:00,,2,80,"['attentive', 'delicious', 'good atmosphere', 'soft', 'enjoyable', 'not fragrant', 'fresh', 'tasty', 'fragrant', 'nice-looking', 'value for money', 'beautiful', 'good service', 'lovely']",0,0,True,True,False,False,True,True,True
Hannah • Hahn (ฮันนาห์ • ฮาห์น),4.0,9,289 ตำบล แม่เหียะ อำเภอเมืองเชียงใหม่ เชียงใหม่ 50100 ประเทศไทย เชียงใหม่ (ทางไปหางดง),"['Hannah-Hahn', 'ต้มยำกุ้ง']",08:30 - 21:00,,2,40,"['attentive', 'delicious', 'worth it', 'excellent service', 'good service', 'lovely']",3,10,True,True,False,True,True,True,True
Kan Vela Crafted Chocolate,3.9,39,"257/117 ตำบลสุเทพ อำเภอเมืองเชียงใหม่ จังหวัดเชียงใหม่ 50200, สุเทพ, เมืองเชียงใหม่, เชียงใหม่ 50200 เชียงใหม่","['Iced Dark Chocolate', 'Guava Salt&Chili', 'Ice White Chocolate', 'Hot dark chocolate', 'Espresso Orange', '[Pro]Latte', 'Nama chocolate', 'Espresso yen thai', 'AMERICANO', 'CARAMEL MACCHIATO', '60g Klong Loi Origin Bar 72%', 'Orange Dream', 'Hot dark chocolate', 'Almond Strawberry', '[Pro]60g Dark Milk Mocha']",09:00 - 18:00,,2,150,"['attentive', 'delicious', 'reasonable price', 'worth it', 'enjoyable', 'ugly', 'fresh', 'warm', 'beautiful', 'value for money', 'good service', 'lovely', 'clean']",0,0,True,True,,False,True,,
Chic 39 (ชิค 39),4.0,115,240 หมู่ 4 ตำบล เหมืองแก้ว อำเภอ แม่ริม เชียงใหม่,"['Pizza หน้าน้องกุ้ง', 'Chic 39 Pizza', 'สปาเก็ตตี้เส้นดำ', 'บลูเบอรี่ชีสพาย', 'กาแฟ signature เย็น', 'ซี่โครงหมูอบน้ำผึ้งราดซอส BBQ', 'พิซซ่าน้องกุ้ง', 'สลัดซี่โครงหมูอบน้ำผึ้ง', 'พิซซ่า', 'เค้ก', 'สลัดกุ้งทอดกรอบ', 'สลัดแซลมอนอโวคาโด', 'สปาเก็ตตี้พริกแห้งกุ้ง', 'สปาเก็ตตี้ขี้เมาไส้อั่ว', 'สปาเก็ตตี้ไวท์ซอสไข่กุ้งแซลมอน']",10:00 - 19:00,,2,150,"['attentive', 'delicious', 'soft', 'good atmosphere', 'worth it', 'excellent service', 'fresh', 'tasty', 'warm', 'fragrant', 'good service', 'value for money', 'beautiful', 'lovely']",46,829,True,True,True,True,,True,True
