name,rating,rating_amt,address,menu,open_hr,delivery_hr,price_scale,seat_amt,review,check_in,bookmarked,car_park,Wi-Fi,pet_allows,card_accept,delivery,for_kids,for_group
Komegura,4.1,8,['Mae_Rim'],['No bakery related menu'],09:30 - 17:00,,1,80,"[['good_quality'], ['fragrant'], ['fragrant'], ['worth'], ['lovely'], ['attentive'], ['beautiful'], ['beautiful'], ['fresh'], ['fresh']]",0,0,True,True,,False,True,,
ต้องตา & ตะวัน เบเกอรี่ (Tongta & Tawan Bakery),4.2,75,"['Mueang_Chiang_Mai', 'Pa_Daet']","['pie', 'brownie', 'cake', 'cookie']",07:30 - 20:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"[['fresh'], ['fresh'], ['good_service'], ['delicious'], ['good_service'], ['delicious'], ['attentive'], ['delicious', 'soft', 'fragrant'], ['fragrant'], ['worth'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['worth'], ['clean'], ['attentive'], ['attentive'], ['delicious'], ['adorable'], ['worth'], ['soft'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['attentive'], ['fragrant'], ['attentive'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['fragrant'], ['attentive'], ['delicious'], ['delicious'], ['fragrant'], ['delicious'], ['delicious'], ['attentive'], ['good_service'], ['delicious'], ['delicious'], ['delicious'], ['fragrant'], ['fragrant'], ['unlovely'], ['expensive'], ['worth'], ['fresh'], ['delicious'], ['delicious'], ['worth'], ['fragrant'], ['fragrant'], ['attentive'], ['fragrant'], ['delicious'], ['fragrant'], ['delicious'], ['worth'], ['soft'], ['delicious'], ['delicious'], ['soft'], ['fragrant'], ['good_atmosphere'], ['lovely'], ['enjoyable'], ['good_service'], ['good_service'], ['clean'], ['delicious'], ['worth'], ['fresh', 'clean'], ['worth'], ['good_service'], ['worth'], ['lovely'], ['delicious'], ['attentive'], ['fragrant'], ['attentive'], ['attentive']]",41,457,True,False,False,False,,True,True
Match.Match By (Matchapen),4.0,4,['Other'],['No bakery related menu'],08:00 - 18:00,,2,40,"[['lovely'], ['fresh'], ['delicious'], ['worth'], ['fragrant'], ['attentive'], ['fragrant'], ['delicious'], ['attentive'], ['fresh']]",2,33,True,True,,,,,
L’opera French Bakery (โลเปร่า),4.1,20,"['Chang_Khlan', 'Mueang_Chiang_Mai']","['croissant', 'cake', 'brownie', 'danish', 'tart']",07:00 - 19:00,,1,40,"[['worth'], ['good_quality'], ['delicious'], ['attentive'], ['soft'], ['fresh'], ['delicious'], ['delicious'], ['fragrant'], ['attentive'], ['attentive'], ['worth'], ['worth'], ['worth'], ['delicious'], ['clean'], ['nice_looking'], ['worth'], ['good_service'], ['fresh'], ['authentic'], ['worth'], ['good_service'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['soft'], ['delicious'], ['attentive'], ['worth'], ['good_quality'], ['delicious'], ['delicious'], ['good_atmosphere'], ['good_service'], ['worth'], ['good_service'], ['delicious'], ['delicious', 'fragrant'], ['delicious'], ['delicious'], ['worth'], ['soft'], ['fragrant'], ['delicious'], ['attentive'], ['fragrant'], ['fragrant'], ['delicious'], ['attentive'], ['soft'], ['fragrant'], ['delicious'], ['attentive'], ['worth']]",13,117,False,True,False,True,,True,True
DoctorGen_Y BakeRoom,3.9,51,"['Fa_Ham', 'Mueang_Chiang_Mai']",['cake'],10:00 - 18:00,,2,10,"[['fragrant'], ['good_service'], ['good_atmosphere'], ['attentive'], ['soft'], ['soft'], ['unlovely'], ['enjoyable'], ['good_atmosphere'], ['beautiful'], ['good_atmosphere', 'worth'], ['not_fragrant'], ['delicious'], ['fragrant'], ['fragrant'], ['beautiful'], ['attentive'], ['delicious', 'inexpensive'], ['fresh'], ['good_atmosphere'], ['delicious'], ['affordable'], ['lovely'], ['delicious', 'inexpensive'], ['lovely'], ['delicious'], ['attentive', 'worth'], ['lovely'], ['lovely'], ['beautiful'], ['delicious'], ['worth'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['attentive'], ['worth'], ['attentive'], ['good_atmosphere'], ['lovely'], ['beautiful'], ['fragrant'], ['fresh'], ['worth'], ['soft'], ['fragrant'], ['good_service'], ['good_atmosphere'], ['good_atmosphere', 'attentive'], ['attentive'], ['attentive'], ['attentive'], ['attentive'], ['delicious'], ['soft'], ['delicious'], ['attentive'], ['attentive'], ['attentive'], ['tasty', 'worth'], ['worth'], ['good_atmosphere'], ['worth'], ['beautiful'], ['fragrant'], ['soft'], ['fragrant'], ['soft'], ['good_atmosphere', 'attentive'], ['lovely'], ['unlovely'], ['delicious'], ['beautiful'], ['fragrant'], ['fresh'], ['soft'], ['delicious'], ['fresh'], ['good_service'], ['worth'], ['nice_looking'], ['good_atmosphere'], ['good_manner', 'good_service'], ['good_service'], ['adorable', 'inexpensive'], ['worth'], ['delicious'], ['beautiful'], ['delicious'], ['beautiful'], ['warm'], ['delicious']]",0,0,True,False,False,False,True,True,
Chiang Mai Rice Life,3.9,48,"['San_Kamphaeng', 'San_Klang', 'San_Sai']","['brownie', 'cake']",09:00 - 18:00,,2,40,"[['good_atmosphere'], ['lovely'], ['delicious'], ['good_service'], ['good_service'], ['attentive'], ['good_atmosphere'], ['lovely'], ['lovely'], ['lovely'], ['good_atmosphere'], ['good_service'], ['delicious'], ['delicious'], ['fragrant'], ['beautiful'], ['fresh'], ['lovely'], ['fragrant'], ['soft'], ['fragrant'], ['beautiful'], ['fresh', 'lovely'], ['soft'], ['soft'], ['delicious'], ['fresh'], ['attentive'], ['fresh'], ['fragrant'], ['fresh'], ['attentive'], ['fragrant'], ['fresh'], ['fresh'], ['fresh'], ['fresh', 'lovely'], ['delicious'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['delicious'], ['lovely'], ['soft', 'fragrant'], ['delicious'], ['delicious'], ['delicious'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['delicious'], ['good_atmosphere', 'delicious'], ['lovely'], ['delicious', 'fragrant'], ['good_atmosphere'], ['delicious'], ['delicious'], ['good_atmosphere'], ['good_quality'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['worth'], ['worth'], ['fragrant'], ['delicious'], ['fragrant'], ['good_service'], ['good_service'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['lovely'], ['good_atmosphere'], ['lovely'], ['good_service'], ['good_atmosphere'], ['good_quality'], ['lovely'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['good_service'], ['worth'], ['good_atmosphere'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['attentive'], ['worth'], ['good_service'], ['good_service'], ['good_atmosphere'], ['good_service'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['lovely'], ['fresh'], ['good_service'], ['good_service'], ['good_service'], ['good_service'], ['tasty'], ['delicious'], ['soft'], ['delicious', 'fragrant'], ['fragrant'], ['delicious'], ['delicious'], ['fresh', 'lovely'], ['good_atmosphere', 'lovely'], ['lovely'], ['delicious'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['good_service'], ['enjoyable'], ['good_quality'], ['delicious'], ['inexpensive'], ['good_atmosphere'], ['lovely'], ['good_service'], ['good_service'], ['worth'], ['good_atmosphere'], ['worth'], ['good_atmosphere'], ['fragrant'], ['good_atmosphere', 'lovely'], ['fragrant'], ['delicious'], ['delicious'], ['attentive'], ['attentive'], ['lovely'], ['lovely'], ['fragrant'], ['good_atmosphere', 'fresh']]",18,254,True,True,True,False,True,True,True
Rich Coffee House (กาแฟริช),3.4,7,"['Chang_Phueak', 'Mueang_Chiang_Mai', 'Sri_Phum']","['brownie', 'cake']",08:00 - 17:00,08:00 - 17:00,1,40,"[['delicious'], ['delicious'], ['good_service'], ['good_service'], ['delicious'], ['fresh'], ['soft'], ['fresh'], ['fragrant'], ['attentive', 'fragrant'], ['fragrant'], ['fresh', 'fragrant'], ['attentive', 'soft'], ['fresh'], ['delicious'], ['fresh'], ['fragrant'], ['fresh'], ['delicious', 'fresh'], ['fresh'], ['attentive', 'fragrant'], ['fragrant'], ['fragrant'], ['attentive'], ['attentive', 'fragrant'], ['fresh'], ['fresh'], ['fragrant'], ['fresh'], ['delicious', 'fresh', 'fragrant'], ['fragrant'], ['fresh'], ['attentive'], ['delicious'], ['fresh'], ['fragrant'], ['fresh'], ['worth'], ['fresh', 'fragrant'], ['fresh'], ['good_service'], ['attentive'], ['soft'], ['soft'], ['not_fragrant'], ['good_atmosphere'], ['good_service']]",0,0,True,True,False,True,True,True,True
บ้านสวนกาแฟ (BANSUAN COFFEE),4.0,269,"['Mae_Hia', 'Mueang_Chiang_Mai', 'Ratchaphruek_Rd']","['cake', 'bread']",08:00 - 17:00,,2,150,"[['delicious'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['delicious'], ['delicious'], ['recommended'], ['good_service'], ['not_recommend'], ['fresh'], ['good_atmosphere'], ['good_service'], ['good_atmosphere'], ['fragrant'], ['soft', 'fragrant'], ['fragrant'], ['lovely'], ['fragrant'], ['fragrant'], ['lovely'], ['fragrant'], ['fragrant'], ['soft'], ['fragrant'], ['fragrant'], ['attentive'], ['fragrant'], ['fragrant'], ['fresh'], ['fragrant'], ['fresh'], ['fragrant'], ['good_quality'], ['fresh'], ['good_atmosphere'], ['lovely'], ['attentive'], ['enjoyable'], ['good_atmosphere'], ['enjoyable'], ['enjoyable', 'good_service'], ['worth'], ['good_service'], ['tasty'], ['nice_looking'], ['good_service'], ['attentive'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['attentive'], ['attentive'], ['good_atmosphere'], ['fresh'], ['lovely'], ['good_atmosphere'], ['lovely'], ['good_service'], ['delicious'], ['fresh'], ['delicious', 'soft'], ['fresh'], ['delicious', 'fresh'], ['worth'], ['worth'], ['good_atmosphere'], ['lovely'], ['fragrant'], ['good_service'], ['clean'], ['beautiful'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['delicious'], ['soft'], ['delicious'], ['attentive'], ['delicious'], ['attentive'], ['good_atmosphere'], ['worth'], ['lovely'], ['worth'], ['worth'], ['good_atmosphere'], ['delicious', 'attentive'], ['attentive'], ['good_atmosphere'], ['good_service'], ['worth'], ['delicious', 'worth'], ['good_atmosphere'], ['soft'], ['good_atmosphere']]",88,1003,True,False,False,False,,True,True
PAPA'S GARDEN (บ้านสวนคุณพ่อ),4.1,33,['Other'],"['roll', 'cheesecake', 'cake']",09:00 - 18:00,09:00 - 17:30,1,80,"[['good_atmosphere'], ['good_service'], ['good_atmosphere'], ['good_service'], ['fragrant'], ['delicious'], ['enjoyable'], ['good_atmosphere'], ['delicious'], ['enjoyable'], ['delicious'], ['good_atmosphere'], ['delicious'], ['good_atmosphere'], ['good_atmosphere', 'warm'], ['delicious'], ['delicious'], ['delicious'], ['good_service'], ['good_quality'], ['good_atmosphere'], ['fragrant'], ['delicious'], ['attentive'], ['delicious'], ['fresh'], ['good_atmosphere'], ['fragrant'], ['soft'], ['fragrant'], ['soft'], ['good_atmosphere'], ['good_manner', 'good_service'], ['delicious'], ['warm'], ['good_service'], ['delicious'], ['fragrant'], ['delicious'], ['fresh'], ['enjoyable'], ['good_service'], ['good_service'], ['beautiful'], ['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['fresh'], ['attentive'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['attentive'], ['delicious'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['attentive'], ['good_atmosphere'], ['unlovely'], ['attentive'], ['lovely'], ['worth'], ['good_atmosphere', 'warm', 'tasty'], ['good_atmosphere'], ['fragrant']]",0,0,True,True,True,True,True,True,True
OHU bakery,4.1,9,"['Mueang_Chiang_Mai', 'Prapokkloa_Rd']",['No bakery related menu'],11:00 - 18:00,,2,,"[['beautiful'], ['worth'], ['delicious'], ['attentive', 'worth'], ['beautiful'], ['good_quality'], ['good_service'], ['delicious'], ['unlovely'], ['fresh'], ['good_atmosphere']]",2,15,True,,,True,True,,
Brightz กาแฟน่าน (กาแฟน่าน),4.2,12,['Hang_Dong'],['No bakery related menu'],07:30 - 19:00,08:30 - 16:30,1,40,"[['attentive'], ['worth'], ['attentive'], ['good_atmosphere'], ['lovely'], ['attentive'], ['fragrant'], ['good_atmosphere'], ['adorable', 'inexpensive'], ['good_quality'], ['lovely'], ['delicious'], ['delicious'], ['lovely'], ['lovely'], ['good_atmosphere'], ['delicious'], ['delicious', 'fragrant'], ['delicious'], ['adorable', 'good_quality'], ['attentive'], ['delicious', 'fresh', 'soft', 'fragrant']]",0,0,True,True,True,False,True,True,True
กาแฟสดสังคม คณะสังคมศาสตร์,3.8,23,['Suthep'],['No bakery related menu'],08:30 - 16:00,,1,,"[['good_atmosphere'], ['good_atmosphere'], ['adorable', 'inexpensive'], ['delicious'], ['good_atmosphere'], ['good_service'], ['fragrant'], ['affordable'], ['attentive'], ['affordable'], ['delicious'], ['attentive'], ['affordable'], ['fresh'], ['worth'], ['attentive'], ['fresh'], ['unlovely'], ['fresh'], ['delicious'], ['delicious'], ['fragrant'], ['attentive']]",16,14,True,False,,False,,,
Sparkle Coff Bake (Sparkle Coff Bake),4.0,5,"['Chang_Moi', 'Mueang_Chiang_Mai']",['No bakery related menu'],07:00 - 17:30,07:00 - 17:00,1,10,"[['good_atmosphere'], ['good_atmosphere'], ['good_service'], ['good_service']]",0,0,True,True,False,False,True,True,True
Inbox Coffee Bar (อินบ็อกซ์คอฟฟี่บาร์),3.7,112,"['Mueang_Chiang_Mai', 'Suthep']","['pie', 'cake']",09:00 - 23:59,,3,40,"[['good_atmosphere'], ['worth'], ['attentive'], ['good_manner', 'good_service'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['good_atmosphere'], ['good_service'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['good_atmosphere'], ['fresh'], ['good_service'], ['worth'], ['fragrant'], ['good_atmosphere'], ['attentive'], ['delicious'], ['attentive'], ['good_manner', 'good_service'], ['delicious'], ['delicious'], ['fragrant'], ['attentive'], ['soft'], ['fragrant'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['fragrant'], ['enjoyable'], ['good_atmosphere'], ['good_service'], ['good_service'], ['delicious'], ['good_service'], ['good_atmosphere'], ['delicious'], ['delicious'], ['delicious'], ['worth'], ['delicious'], ['good_atmosphere'], ['good_service'], ['good_manner', 'good_service'], ['delicious'], ['delicious'], ['good_atmosphere'], ['good_atmosphere', 'delicious'], ['delicious'], ['delicious'], ['delicious', 'fresh'], ['delicious', 'fresh'], ['fresh'], ['attentive'], ['worth'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['inexpensive'], ['delicious'], ['good_service'], ['good_service'], ['good_atmosphere'], ['lovely'], ['delicious'], ['beautiful'], ['good_manner', 'good_service'], ['attentive'], ['fragrant'], ['fragrant'], ['beautiful'], ['lovely'], ['delicious'], ['good_service'], ['fragrant'], ['soft'], ['delicious'], ['fresh'], ['unlovely'], ['delicious'], ['delicious', 'soft'], ['delicious'], ['good_service'], ['clean'], ['beautiful'], ['good_quality'], ['attentive'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['tasty'], ['good_atmosphere'], ['delicious'], ['soft'], ['delicious'], ['fresh'], ['attentive'], ['delicious'], ['delicious'], ['delicious'], ['unlovely'], ['good_service'], ['beautiful'], ['good_atmosphere'], ['good_service'], ['inexpensive'], ['delicious'], ['good_atmosphere'], ['good_atmosphere'], ['worth'], ['fragrant'], ['good_atmosphere'], ['good_atmosphere'], ['delicious'], ['delicious'], ['worth'], ['worth'], ['beautiful'], ['delicious'], ['fresh', 'fragrant'], ['good_atmosphere', 'lovely'], ['good_atmosphere'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['worth'], ['good_atmosphere', 'attentive'], ['delicious'], ['beautiful']]",68,202,True,True,False,True,,True,True
Nine One Coffee,4.2,37,"['Mueang_Chiang_Mai', 'Suthep', 'Nimmanhaemin']",['pie'],08:30 - 19:30,,2,40,"[['fresh'], ['beautiful'], ['fragrant'], ['beautiful'], ['good_service'], ['good_atmosphere'], ['attentive'], ['fresh', 'beautiful'], ['clean'], ['tasty', 'beautiful'], ['tasty', 'worth', 'good_service', 'lovely', 'warm', 'unlovely', 'beautiful'], ['fresh'], ['attentive'], ['worth'], ['fresh'], ['fresh'], ['attentive'], ['good_atmosphere'], ['good_manner', 'good_service'], ['attentive'], ['good_atmosphere', 'warm'], ['good_atmosphere'], ['tasty'], ['fresh'], ['delicious'], ['fragrant'], ['good_service'], ['beautiful'], ['lovely'], ['tasty', 'good_service'], ['beautiful'], ['delicious'], ['delicious'], ['good_quality'], ['soft'], ['delicious', 'fragrant'], ['fresh'], ['attentive'], ['good_atmosphere'], ['good_service'], ['delicious'], ['tasty'], ['fragrant'], ['delicious'], ['delicious'], ['good_atmosphere'], ['beautiful'], ['worth'], ['worth'], ['beautiful'], ['worth'], ['attentive'], ['worth'], ['fragrant'], ['good_quality'], ['nice_looking'], ['good_atmosphere'], ['beautiful'], ['tasty'], ['beautiful'], ['fresh'], ['fresh'], ['fragrant'], ['good_quality'], ['clean'], ['good_service'], ['attentive'], ['worth']]",27,286,True,True,False,False,,True,True
เค้กคุณจุ๊ (HOME-BAKED),4.9,9,['Other'],"['bread', 'cake', 'cookie']",10:00 - 16:30,,1,10,"[['delicious'], ['attentive']]",0,0,True,False,False,False,,True,True
แดงเบเกอรี่ (DANG BAKERY),4.0,41,['Other'],"['brownie', 'cake', 'bread']",07:00 - 19:00,,1,ไม่มีที่นั่ง/จัดส่งเท่านั้น,"[['fresh', 'good_service'], ['delicious'], ['delicious'], ['delicious'], ['attentive'], ['soft'], ['delicious'], ['ugly'], ['fresh'], ['inexpensive'], ['fresh'], ['attentive'], ['attentive'], ['soft'], ['delicious'], ['delicious'], ['delicious'], ['delicious'], ['good_atmosphere', 'enjoyable'], ['fresh'], ['good_quality'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['attentive'], ['soft'], ['fresh'], ['delicious'], ['delicious'], ['delicious'], ['good_quality'], ['good_quality'], ['not_cute'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['delicious'], ['attentive'], ['attentive'], ['delicious'], ['attentive'], ['delicious'], ['fresh'], ['fresh'], ['fragrant'], ['delicious'], ['delicious'], ['attentive'], ['affordable'], ['delicious'], ['fresh'], ['attentive'], ['attentive'], ['delicious'], ['soft'], ['fragrant'], ['delicious'], ['delicious'], ['delicious'], ['delicious', 'fragrant'], ['attentive'], ['attentive'], ['delicious'], ['fragrant'], ['fresh'], ['delicious'], ['delicious'], ['good_quality'], ['affordable', 'soft', 'fragrant'], ['delicious'], ['fragrant'], ['affordable'], ['affordable'], ['delicious'], ['attentive'], ['attentive'], ['good_quality'], ['delicious'], ['delicious'], ['delicious'], ['fragrant'], ['delicious']]",20,79,True,False,False,False,,True,True
Each Day Cafe',4.0,2,"['Chang_Phueak', 'Mueang_Chiang_Mai']",['macaron'],08:00 - 17:00,,1,40,"[['good_atmosphere'], ['good_service'], ['fresh']]",0,0,True,True,,,True,,
