name,url
บ้านพายจริณ BAAN PIE CHARIN  Cafe & Bistro,/restaurants/391642Zj-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%9E%E0%B8%B2%E0%B8%A2%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%93-baan-pie-charin-cafe-bistro-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%94%E0%B8%AD%E0%B8%A2%E0%B8%84%E0%B8%B3?_st=cD02NTtiPTM5MTY0MjthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDA7cmk9MVg3YWtLdnU1a0VMQ1FCUFkwZUlkcXJwUzJuemlXO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
EVERGREEN CAFE & HOTEL,/restaurants/539733ya-evergreen-cafe-hotel-suandok?_st=cD02NjtiPTUzOTczMzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDE7cmk9MVg3YWtLdnVDYzM3S291czJoeTJvc0U5NXBGU0I3O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
เพาะรัก Poh RAK CAFE' 24 Hour,/restaurants/355620EJ-%E0%B9%80%E0%B8%9E%E0%B8%B2%E0%B8%B0%E0%B8%A3%E0%B8%B1%E0%B8%81-poh-rak-cafe-24-hour?_st=cD02NztiPTM1NTYyMDthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDE7cmk9MVg3YWtLdnVBZ2RoSTVQa3RiT1Zpd3hmZkFWT3EwO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Atlantis Valley,/restaurants/1413375oQ-atlantis-valley?_st=cD02ODtiPTE0MTMzNzU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDAxO3JpPTFYN2FrS3Z1NUtNajI1eFlMelY1NzZVMXQweEY4NDtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Grace the find bakery,/restaurants/406915Eh-grace-the-find-bakery?_st=cD02OTtiPTQwNjkxNTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDM7cmk9MVg3YWtLdnU5NUxKN0gxblRySTdJMDR1UmhUVm5CO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Pakamon Factory,/restaurants/pakamon-factory?_st=cD03MDtiPTE5NTA2OTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDM7cmk9MVg3YWtLdnVDb2lyOHdGVkpFZUhkb1ZzQkVHcmRWO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
LykeandLia,/restaurants/1144290rQ-lykeandlia?_st=cD03MTtiPTExNDQyOTA7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDAzO3JpPTFYN2FrS3Z1OFEwWDNZaXdnZnFmT0ZRWER0Qkk0SztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
TOAST IT,/restaurants/246018qB-toast-it?_st=cD03MjtiPTI0NjAxODthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDQ7cmk9MVg3YWtLdnU5R3E5Y0d2R1NGeEhLVjBLOE11WE5TO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Carp Cafe',/restaurants/341711wu-carp-cafe?_st=cD03MztiPTM0MTcxMTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDQ7cmk9MVg3YWtLdnVDdmY1RExuRlpDTG1hYTZjajFPV0JQO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Ausaa,/restaurants/287625jz-ausaa?_st=cD03NDtiPTI4NzYyNTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDQ7cmk9MVg3YWtLdnU2R0J4MGJVZm1laUJMRnBnVXFBREh0O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Toastally U ขนมปังพรีเมียม プレミアムパンเนื้อนุ่มสไตล์ญี่ปุ่น,/restaurants/1553379cJ-toastally-u-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A1%E0%B8%B5%E0%B8%A2%E0%B8%A1-%E3%83%97%E3%83%AC%E3%83%9F%E3%82%A2%E3%83%A0%E3%83%91%E3%83%B3%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1%E0%B8%AA%E0%B9%84%E0%B8%95%E0%B8%A5%E0%B9%8C%E0%B8%8D%E0%B8%B5%E0%B9%88%E0%B8%9B%E0%B8%B8%E0%B9%88%E0%B8%99-%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%87%E0%B9%83%E0%B8%88%E0%B8%A7%E0%B8%B4%E0%B8%A5%E0%B9%80%E0%B8%A5%E0%B8%88?_st=cD03NTtiPTE1NTMzNzk7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDA0O3JpPTFYN2FrS3Z1NlQ0SEd3NlVsZVZZc0VQbTFHeWQwMjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
nuan cafe & bistro,/restaurants/336371VQ-nuan-cafe-bistro?_st=cD03NjtiPTMzNjM3MTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDU7cmk9MVg3YWtLdnVCRTBVTGZ0bG5EV2hkcElmT3VIT1BFO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Nana Bakery,/restaurants/322984oM-nana-bakery-89-%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2?_st=cD03NztiPTMyMjk4NDthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDU7cmk9MVg3YWtLdnVBZlBlNnljZFF0SjVOTjg0UTFURHdYO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
กาแฟไปยาลใหญ่,/restaurants/35752Xm-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B9%84%E0%B8%9B%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88?_st=cD03ODtiPTM1NzUyO2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAwNTtyaT0xWDdha0t2dTd2enI1MlBKSjU3NnJQQ2p4Z3JIQXo7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
GRAPH CAFE กลางเวียง-เมืองเก่า(คูเมืองชั้นใน),/restaurants/158588Dn-graph-cafe?_st=cD03OTtiPTE1ODU4ODthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDU7cmk9MVg3YWtLdnVCcG1NTWR3OUZLWExjVE5tR0NnU3hqO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
The Giant Chiang Mai Thailand,/restaurants/152078WR-the-giant-chiang-mai-thailand?_st=cD04MDtiPTE1MjA3ODthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDY7cmk9MVg3YWtLdnU4U0tlU0VkampQbEhaS3lJZmJ0TmRBO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Per La Mer Cafe,/restaurants/1375072nH-per-la-mer-cafe?_st=cD04MTtiPTEzNzUwNzI7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDA2O3JpPTFYN2FrS3Z1QVFONzlZeU45a2N5ZzEyM0JLSXFmMDtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Komegura,/restaurants/1354123so-komegura?_st=cD04MjtiPTEzNTQxMjM7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDA4O3JpPTFYN2FrS3Z1QkpqcEg4T0tjemVldUx0TnAyWDZmVTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
ต้องตา & ตะวัน เบเกอรี่,/restaurants/35689Vv-%E0%B8%95%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B8%95%E0%B8%B2-%E0%B8%95%E0%B8%B0%E0%B8%A7%E0%B8%B1%E0%B8%99-%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD04MztiPTM1Njg5O2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAwODtyaT0xWDdha0t2dUFmQUxEdnFoRUpnMmhDNjRRbVhFZXY7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
Match.Match By (Matchapen),/restaurants/956913UN-match-match-by-matchapen-%E0%B8%99%E0%B8%B4%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%99?_st=cD04NDtiPTk1NjkxMzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMDg7cmk9MVg3YWtLdnVBdVY3SXJvczdrVU5mUnVwOGFPWnZ6O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
L’opera French Bakery,/restaurants/185663Ns-l-opera-french-bakery?_st=cD04NTtiPTE4NTY2MzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTA7cmk9MVg3YWtLdnU4ams5YnM2NmVVRnMwNFRaa0JCcGp3O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
DoctorGen_Y BakeRoom,/restaurants/230699dM-doctorgen-y-bakeroom-ruamchok-mall?_st=cD04NjtiPTIzMDY5OTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTE7cmk9MVg3YWtLdnVBRzhRY1Y4OUxsR2ppYllycEw1WG5iO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Myth Oven,/restaurants/1197978pp-myth-oven?_st=cD04NztiPTExOTc5Nzg7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDExO3JpPTFYN2FrS3Z1NU5idHJOdHlrNWJjSUM4RFAzVTdJaTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Chiang Mai Rice Life,/restaurants/185928hD-chiang-mai-rice-life?_st=cD04ODtiPTE4NTkyODthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTM7cmk9MVg3YWtLdnU5dFBXYXZZR3J3V3JrZ2ZMNFpCejJuO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
บ้านสวนกาแฟ,/restaurants/16925Mp-%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F?_st=cD05MDtiPTE2OTI1O2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAxMztyaT0xWDdha0t2dThIeHF5clFZekxXTWM3TVdCOUNNYkY7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
OHU bakery,/restaurants/929759WB-ohu-bakery?_st=cD05MTtiPTkyOTc1OTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTQ7cmk9MVg3YWtLdnU4aXJZeXI0eDFUNkFXRmhlSEFrbjhyO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Brightz กาแฟน่าน,/restaurants/812292sL-brightz-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%99%E0%B9%88%E0%B8%B2%E0%B8%99?_st=cD05MjtiPTgxMjI5MjthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTY7cmk9MVg3YWtLdnU2QlpTN09QNm9MUTlRTk9INHFzcVF5O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
กาแฟสดสังคม คณะสังคมศาสตร์,/restaurants/139423Ra-%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%AA%E0%B8%94%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%A1-%E0%B8%84%E0%B8%93%E0%B8%B0%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C-%E0%B8%84%E0%B8%93%E0%B8%B0%E0%B8%AA%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C?_st=cD05MztiPTEzOTQyMzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTY7cmk9MVg3YWtLdnVDMVNwNjBGaURjeTJZektMRUk4VmgyO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Sparkle Coff Bake,/restaurants/584077ms-sparkle-coff-bake-%E0%B8%97%E0%B9%88%E0%B8%B2%E0%B9%81%E0%B8%9E?_st=cD05NDtiPTU4NDA3NzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTg7cmk9MVg3YWtLdnU1emFQRjlNMEtLejhQQ2ZqUGh4dnZVO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Nine One Coffee,/restaurants/201564yH-nine-one-coffee?_st=cD05NTtiPTIwMTU2NDthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTg7cmk9MVg3YWtLdnU3RjYyMXg3UUV4OGx2VGRpaDhZc1hxO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Inbox Coffee Bar,/restaurants/131446PE-inbox-coffee-bar?_st=cD05NjtiPTEzMTQ0NjthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTk7cmk9MVg3YWtLdnU3UW80Z244NDRRYXpSNEZwYnlsYjJTO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
เค้กคุณจุ๊,/restaurants/56645lA-%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81%E0%B8%84%E0%B8%B8%E0%B8%93%E0%B8%88%E0%B8%B8%E0%B9%8A?_st=cD05NztiPTU2NjQ1O2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAxOTtyaT0xWDdha0t2dUJIcjAyQ3B3TWpaNmkwQXd0UG9zNGQ7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
PAPA'S GARDEN,/restaurants/190037wB-papa-s-garden-doisaket-chiangmai?_st=cD05ODtiPTE5MDAzNzthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTk7cmk9MVg3YWtLdnU1b3VFb2c3ZFhyQ08wb1l1ZmlyQWNVO2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Each Day Cafe',/restaurants/701835yt-each-day-cafe?_st=cD05OTtiPTcwMTgzNTthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTk7cmk9MVg3YWtLdnVBNHZ0WGVIY3ZOQ2h3NXJwUUEza1c4O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
แดงเบเกอรี่,/restaurants/35676Ua-%E0%B9%81%E0%B8%94%E0%B8%87%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88?_st=cD0xMDA7Yj0zNTY3NjthZD1mYWxzZTt0PTE2ODUxOTM4NTYwMTk7cmk9MVg3YWtLdnU3cG1ROWx6VUNLNDFwTk13THRZcmx2O2k9MVg3MERlaFVlcFVnS0p4WFZ2dWpxNXlOYTRQNWFZO3dyZWY9c3I7
Flour Flour Loaf,/restaurants/344541pX-flour-flour-loaf-%E0%B8%94%E0%B8%B5%E0%B8%84%E0%B8%AD%E0%B8%99%E0%B9%82%E0%B8%94?_st=cD0xMDE7Yj0zNDQ1NDE7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIwO3JpPTFYN2FrS3Z1N256WjNGVWJLd3YxUURxczU4WlpybjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Not Too Sweet Bakery Cafe,/restaurants/461838hY-not-too-sweet-bakery-cafe-chiang-mai?_st=cD0xMDI7Yj00NjE4Mzg7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIwO3JpPTFYN2FrS3Z1NVVvYXllTmtlYzhZSnB5SW5wcnJhNztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
BREW FACT,/restaurants/277875kc-brew-fact-%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%B1%E0%B8%87%E0%B8%84%E0%B8%A5%E0%B8%B2%E0%B8%88%E0%B8%B2%E0%B8%A3%E0%B8%A2%E0%B9%8C-%E0%B8%8B%E0%B8%AD%E0%B8%A2-7?_st=cD0xMDM7Yj0yNzc4NzU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIwO3JpPTFYN2FrS3Z1Q1RqaklMYVlHRXc1b01jVWNvclF6eTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Chalatte Cafe,/restaurants/134842Sq-chalatte-cafe-chiangmai?_st=cD0xMDQ7Yj0xMzQ4NDI7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIwO3JpPTFYN2FrS3Z1QnZ6ZkZKVHRRdGRoWWxyS0FzRWRSSztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Ray Coffee Bar & Hostel,/restaurants/534198UP-ray-coffee-bar-hostel?_st=cD0xMDU7Yj01MzQxOTg7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIxO3JpPTFYN2FrS3Z1ODRqMTVVdHJFTXdrNHRzRWRtSzZmRTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Soul Cafe',/restaurants/248355ip-soul-cafe-mju?_st=cD0xMDY7Yj0yNDgzNTU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIxO3JpPTFYN2FrS3Z1N2hNYmNpSGJ2S1Q1VHlOUEp1UjRZVztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
มาดามไซร่า โฮมเมดเบเกอรี่,/restaurants/1265754BA-%E0%B8%A1%E0%B8%B2%E0%B8%94%E0%B8%B2%E0%B8%A1%E0%B9%84%E0%B8%8B%E0%B8%A3%E0%B9%88%E0%B8%B2-%E0%B9%82%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%A1%E0%B8%94%E0%B9%80%E0%B8%9A%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%9E%E0%B8%B4%E0%B8%87%E0%B8%84%E0%B9%8C?_st=cD0xMDc7Yj0xMjY1NzU0O2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAyMTtyaT0xWDdha0t2dTlMbFRnbjFweUlUMUQyUHJVSGtIcUY7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
GrainCafe.cnx,/restaurants/476635Pu-graincafe-cnx?_st=cD0xMDg7Yj00NzY2MzU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDIzO3JpPTFYN2FrS3Z1QUtQZkZaeFF2SzFja1BzaWVZSFZ4TjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
grocery.,/restaurants/1606441xf-grocery?_st=cD0xMDk7Yj0xNjA2NDQxO2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAyNDtyaT0xWDdha0t2dTVTWGM2d0VVMnFFQzc5d1d3Ym5aWXI7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
Fahtara Coffee,/restaurants/186772yS-fahtara-coffee?_st=cD0xMTA7Yj0xODY3NzI7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI2O3JpPTFYN2FrS3Z1NVY2b2NmMThwRUMyVVJyY1liQjJDNjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Savor.Society,/restaurants/627164Ia-savor-society?_st=cD0xMTE7Yj02MjcxNjQ7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI2O3JpPTFYN2FrS3Z1OTR5ZTd2b3NOeVdENnNsbUJGQWEzUTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Barneo Dessert Bar,/restaurants/217527Ia-barneo-dessert-bar?_st=cD0xMTI7Yj0yMTc1Mjc7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI2O3JpPTFYN2FrS3Z1QndFT1ZQbXRZMFdjV3hMcFlVWkpIRztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
After You Dessert Café,/restaurants/336067Ay-after-you-dessert-caf%C3%A9-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B9%80%E0%B8%9F%E0%B8%AA%E0%B8%95%E0%B8%B4%E0%B8%A7%E0%B8%B1%E0%B8%A5-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88?_st=cD0xMTM7Yj0zMzYwNjc7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI3O3JpPTFYN2FrS3Z1QmRUd21DTDFSZ1NSWjBjcGFock9ybTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Copper Canyon Cafe & Restaurant,/restaurants/1300413wM-copper-canyon-cafe-restaurant?_st=cD0xMTQ7Yj0xMzAwNDEzO2FkPWZhbHNlO3Q9MTY4NTE5Mzg1NjAyODtyaT0xWDdha0t2dTZJZ2ZIbXZrS3htMFRPdEFreGRlbDA7aT0xWDcwRGVoVWVwVWdLSnhYVnZ1anE1eU5hNFA1YVk7d3JlZj1zcjs%3D
BiSCOTTI,/restaurants/132367vd-biscotti?_st=cD0xMTU7Yj0xMzIzNjc7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI4O3JpPTFYN2FrS3Z1N2I4UTA1YnlKWG1QbG1yaEo1Y3d3UDtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Bowls&Breads,/restaurants/418936Dl-bowls-breads?_st=cD0xMTY7Yj00MTg5MzY7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI4O3JpPTFYN2FrS3Z1NWU3SmlDZ2JicEN5VDYxNWZVY3J4SztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
ไออุ่น Cake & Café,/restaurants/372515qk-%E0%B9%84%E0%B8%AD%E0%B8%AD%E0%B8%B8%E0%B9%88%E0%B8%99-cake-caf%C3%A9?_st=cD0xMTc7Yj0zNzI1MTU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI4O3JpPTFYN2FrS3Z1Q1NReHJRTTZZZ3ZKY25jZGN0cm1pVjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
POND Bakery & Tearoom,/restaurants/448310ep-pond-bakery-tearoom?_st=cD0xMTg7Yj00NDgzMTA7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI5O3JpPTFYN2FrS3Z1QXNCdXpDUXAzbUk4OWRzejdjemNuUjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
The Baristro At Somphet Market คูเมืองชั้นนอก,/restaurants/469495Xk-the-baristro-at-somphet-market?_st=cD0xMTk7Yj00Njk0OTU7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI5O3JpPTFYN2FrS3Z1OUhjcXB2MmdTSk9rNzVPcmZocTlTQjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Merrybonbon,/restaurants/262453yq-merrybonbon?_st=cD0xMjA7Yj0yNjI0NTM7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDI5O3JpPTFYN2FrS3Z1NlhPWlBWbWxmM1NCVmZ4VE12RUgzNztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Under Over Cafe,/restaurants/404297id-under-over-cafe-under-over-cafe?_st=cD0xMjE7Yj00MDQyOTc7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDMwO3JpPTFYN2FrS3Z1OW5qaHA5eUFHRWpyRHRzRnRLNXI2ZztpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Teddu Coffee,/restaurants/tedducoffee?_st=cD0xMjI7Yj0yMjA4MzQ7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDMwO3JpPTFYN2FrS3Z1Nk5zREtYVzhkQmpCMVVwWHI5cWhUQjtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
Into the Woods Cafe,/restaurants/131291Uq-into-the-woods-cafe?_st=cD0xMjM7Yj0xMzEyOTE7YWQ9ZmFsc2U7dD0xNjg1MTkzODU2MDMwO3JpPTFYN2FrS3Z1Qm9uMnp6dE8wQjdtRkpFcWxnZnJrYTtpPTFYNzBEZWhVZXBVZ0tKeFhWdnVqcTV5TmE0UDVhWTt3cmVmPXNyOw%3D%3D
